V925,V284,V248,V499,V456,V121,V683,V615,V813,V802,V432,V913,V149,V145,V936,V164,V326,V198,V543,V598,V461,V298,V748,V522,V857,V550,V167,V866,V763,V559,V302,V347,V66,V828,V581,V105,V972,V340,V91,V307,V292,V333,V231,V718,V816,V849,V59,V178,V348,V476,V992,V159,V269,V291,V241,V996,V578,V702,V515,V355,V50,V225,V781,V60,V896,V526,V521,V147,V910,V563,V756,V434,V971,V316,V914,V475,V997,V444,V995,V637,V438,V388,V172,V174,V796,V312,V76,V363,V382,V446,V161,V570,V195,V650,V381,V389,V74,V1000,V101,V549
1636.14144134902,1479.33875278792,1537.12493471699,1624.74183604484,1504.96471724516,1570.64328611442,1596.57158175348,1464.04806281927,1522.45794823106,1589.01317269083,1561.50530158037,1447.17447670728,1510.30628014949,1562.09903876025,1634.95802022475,1472.47899252435,1375.59255429153,1578.38740061896,1560.54977861404,1486.57059295749,1402.98697987274,1551.39590199555,1546.40735099124,1445.64939654901,1461.11960063736,1519.71336837952,1443.09478536516,1508.07976820302,1478.36543754226,1573.49867760141,1411.97723851861,1492.88221191515,1519.37842521319,1405.31770418087,1497.90517510806,1656.30658226777,1393.11511379626,1576.6625940555,1448.50645481682,1596.49162053695,1563.271397253,1535.20131144005,1571.12187723779,1481.70038825635,1491.70731053769,1573.07907392809,1421.9195211531,1486.05247821333,1514.44262040968,1482.74606986992,1540.90700594195,1483.67467484197,1543.19257402818,1559.16922266695,1655.56335448491,1448.60981316264,1431.75011508954,1457.90871672911,1455.71641937299,1433.50923661274,1710.07360544595,1589.16546913325,1565.64497632935,1464.91080051062,1547.62148320394,1642.93804629479,1619.50380812116,1471.32225764484,1351.12184925217,1513.65525037028,1538.93310376905,1484.02896894221,1577.77263565509,1578.85106567444,1586.12833080421,1547.37843336742,1472.2072725888,1545.31446307141,1548.66852481746,1605.6981991057,1518.4434844835,1434.16681532832,1649.70046810287,1510.39413176849,1507.47081952661,1672.31336652353,1604.60730796977,1535.66048008924,1339.63340149767,1660.91994900171,1475.25769036477,1375.26395135584,1533.12199345097,1497.60683491063,1603.10227327974,1429.05279766981,1609.6722495686,1495.06603890445,1755.81168985062,1589.36670283105
1648.10872346502,1495.39970060527,1547.76286925363,1640.01944988685,1517.82121597814,1601.35349887815,1588.2222395545,1495.9005811172,1525.09326761745,1603.33005840093,1568.59162773067,1448.51888737737,1501.37714898645,1580.65825211566,1633.42734260191,1479.77499318558,1363.17868144884,1599.35635476343,1575.60156551728,1506.20071973032,1428.10894478637,1573.315175543,1553.51286804176,1443.47171227923,1460.84113349926,1519.92092212155,1449.27693851926,1512.67923478566,1478.3977474327,1585.21090844385,1413.41499083975,1497.07120408532,1536.21402506578,1428.05925095567,1522.0389140293,1676.3615889787,1406.82960518353,1586.6136312876,1464.72740574564,1633.64417749999,1575.13894655666,1523.79618217378,1591.69597785825,1467.15454407468,1499.61957453336,1580.04549134535,1424.08338349058,1513.95946233177,1535.72397872488,1486.81310519763,1546.66671977519,1487.18867774266,1523.91227015158,1576.88061342335,1697.97651380749,1455.98779832212,1453.37060343881,1479.8445284435,1479.16318420714,1480.72418399235,1712.93297492365,1605.02634358133,1592.37139672288,1477.29770945839,1562.36496838998,1625.71615776426,1594.49178744995,1500.1625523979,1380.28315920922,1528.35506526004,1537.23574616645,1502.73276830464,1573.40368244252,1593.34202324381,1603.93856893245,1533.91256461663,1464.80929003668,1552.67536549811,1527.88331661821,1623.98419617052,1507.64811270314,1436.2624690006,1641.07822821513,1495.72144891541,1524.75121352253,1680.9865606275,1599.2827837322,1554.27812659969,1351.99909997519,1674.91312416369,1463.24096048138,1396.26416525931,1548.452451184,1484.26001315536,1628.97375484057,1442.89273685646,1604.48290719753,1474.87464055864,1732.90271171554,1602.34483440603
1661.63341672244,1524.99239963909,1567.72998033336,1657.28200715259,1527.91811303187,1640.27555875632,1579.28268647379,1536.89088217487,1532.9037093261,1615.42184096444,1589.90106512765,1456.24706800931,1506.0825521275,1591.33082000984,1629.37695907409,1491.55516469249,1365.16090323839,1627.85987015344,1585.25378973155,1523.37942979663,1461.70155938675,1602.00589568743,1560.00010222741,1449.77949655323,1461.92211116366,1530.40829884083,1453.56650327637,1525.31120828438,1491.12722032994,1604.04982742863,1427.42912166227,1503.41428782607,1557.33142784946,1455.89678372823,1553.82861613516,1689.4358263827,1428.50641620687,1600.15534950909,1488.36992193093,1664.82580059086,1584.69302751154,1514.71978840454,1606.32764529273,1461.39069283775,1508.75307853065,1590.81048481557,1434.01819472939,1542.36516044757,1560.34950812853,1497.22764480009,1550.34523841838,1499.76321667548,1511.64007236235,1600.28087442903,1732.71714573952,1471.72993095581,1472.86894795941,1510.74455611659,1513.80184879933,1535.23926654269,1718.76453761528,1618.86219637148,1625.20302190393,1487.71569344126,1573.41703410458,1616.30000171569,1575.71056283323,1530.84161427053,1414.20343890829,1543.7401999297,1532.27520550765,1519.98317557917,1572.89897086633,1614.82681597132,1621.10951169685,1526.50394302196,1465.94569504775,1564.43183984306,1513.08120550869,1639.48512389525,1506.07711116976,1443.01868488348,1626.95005137094,1487.86397002235,1540.77377933353,1686.89897274842,1598.13065138777,1565.50174941327,1368.62084127044,1679.80794848907,1459.55570913349,1427.80156697725,1566.45738758991,1477.95114572166,1644.41218681199,1456.50360629768,1598.59554250002,1461.34914090894,1704.17182242448,1611.25795259547
1670.94752468074,1567.61220423637,1593.16377232821,1676.2336314102,1534.28690864947,1683.81042408024,1579.19416438852,1584.03219912626,1545.86474813401,1623.89346842648,1623.00564989776,1474.83999995256,1524.67975353324,1591.99872534001,1632.67860983795,1507.54572474775,1379.80638674421,1656.58235337865,1587.08469716775,1541.2421214869,1499.84412597918,1639.47739270024,1565.20400896684,1469.22695010472,1465.16330069564,1552.10539456946,1456.31072885968,1547.29951413745,1514.20208131532,1629.98916820271,1457.73742386603,1515.70363552672,1579.22924326555,1490.72406330831,1596.24585294784,1693.86582006224,1457.78786246013,1613.64385804222,1517.4415141107,1694.78153079072,1590.30594434534,1511.9516807798,1619.31631178652,1464.8480302623,1519.75503121042,1610.82754828202,1456.14967852358,1572.16919354463,1587.15024693718,1512.51001466778,1555.27340206077,1525.94657120898,1507.33592160872,1625.66310354543,1761.88182258904,1495.66189205954,1494.35443273415,1541.33374749577,1559.23578461493,1586.03398235322,1730.98934635258,1628.92886165502,1654.98693621239,1499.36594599388,1581.68009863288,1618.93561332832,1562.04275588083,1564.20334972165,1450.24114008809,1559.17413467537,1526.4296871531,1531.90689990772,1577.50148449718,1637.87556845224,1636.61004437172,1524.97398577314,1471.37718739491,1584.14663577363,1505.9741767479,1655.0540268565,1510.99383095894,1455.74907470773,1611.37725326864,1495.09721267247,1556.5221650245,1693.87925221528,1600.20523565241,1568.05836145629,1388.13108972372,1681.10595977732,1466.4073737008,1465.54969528197,1582.10762193985,1480.86915601123,1650.76200672314,1472.86485471814,1598.02499628352,1458.37911521354,1677.93354190816,1614.32486574933
1673.51646586436,1619.5888025705,1622.40018697381,1698.35297897761,1537.398885835,1723.32554997959,1592.7686403657,1634.20275454435,1562.8296790211,1629.62374008609,1658.58983912786,1502.22789780597,1552.7849043728,1585.48077537381,1648.68725350624,1524.93316598858,1404.05441883068,1679.57370552245,1583.13084603699,1563.09102678357,1536.7331565596,1686.12874761182,1570.45121924115,1498.06926993723,1472.39056659948,1581.04044836388,1458.11031028759,1573.14487405197,1541.43980434388,1660.81364733406,1499.1995089167,1536.25278714058,1600.68297486593,1535.08389317591,1645.61036174832,1695.17984973533,1496.52150078627,1628.07171690935,1554.78004946094,1723.47379616456,1591.72126781566,1521.39042273349,1632.47163187019,1477.56146806755,1531.24274080721,1642.15321323798,1489.59152613403,1602.38793828757,1612.01293824598,1536.9953675508,1562.77315606977,1568.0715211589,1509.39733593976,1650.03500000675,1788.48957927261,1524.48559172219,1522.61351310371,1566.6839818012,1608.42347832323,1631.62022645911,1750.04898241383,1634.67304530239,1679.85165865748,1512.02176082259,1587.3849648549,1636.82192432594,1553.72626204578,1600.74734688902,1485.97392905699,1578.44863862712,1523.3218253611,1539.27037900348,1586.11017847488,1659.77655605506,1645.12063555887,1530.45907468351,1479.63836543023,1613.41631638231,1506.2368786337,1675.58741765908,1520.12122232051,1472.34988307606,1600.79716047514,1520.33740206628,1573.79827729562,1703.72981588842,1604.94754543486,1565.77088606066,1411.94414544772,1686.56599402091,1483.51067317411,1504.01670323689,1593.77627190213,1493.27609897927,1653.00744310759,1499.543911196,1601.59286008338,1470.42140209524,1658.93245820565,1610.12397591205
1668.55473981682,1676.33791592116,1660.02674773784,1725.97812754744,1540.78512216968,1748.07446498196,1618.68309786527,1685.16203360826,1583.75126283684,1632.70663642842,1691.07207713643,1534.12465203942,1580.5147638853,1579.22363117666,1672.31617765435,1542.71585984889,1437.75424101882,1695.56378646255,1576.34377137769,1592.54462446295,1571.07169382959,1735.64824842273,1583.38584516601,1528.29198786187,1487.7426137679,1611.27952234584,1461.68982863047,1602.65719458065,1568.54710891617,1691.15005280892,1544.29764396704,1567.89264027391,1623.76240706196,1581.63434876417,1696.99020593106,1700.83114108665,1542.90048735452,1646.61066105292,1598.29390967165,1752.04041137682,1593.35697492137,1542.88700850714,1642.61679994222,1497.02518608492,1541.01617874117,1679.89817085823,1529.9453171308,1632.54920834199,1633.83380692636,1571.71315227417,1572.07987391234,1615.75890640322,1516.41698538621,1668.43306113562,1811.51051301927,1556.37184893144,1559.66191939659,1588.65258850789,1655.34929616721,1672.17918821448,1772.22353633046,1634.68371111774,1701.11738898384,1525.61963280363,1590.14816351,1668.98190982749,1551.35199550717,1634.75022276201,1518.89468168825,1603.32161733451,1527.22112855419,1543.58576497271,1595.30066425145,1681.84159894701,1646.66550326404,1546.13779422429,1493.68066045059,1652.31272523927,1511.34332953053,1703.70044396397,1533.55288901069,1490.33341292968,1598.10311550273,1560.87942018199,1594.40700051781,1714.50291338734,1610.59430902183,1563.78573102436,1440.3233380228,1701.6587329566,1505.85511415059,1541.06518330899,1606.68694972804,1512.43951463097,1658.14576694067,1537.71224712243,1607.02446735357,1496.72941440204,1649.23416559015,1605.03052748039
1656.8531789113,1734.21867222868,1707.0342463733,1757.79168385263,1547.69287208366,1758.0747098009,1653.32165545283,1735.0914210197,1608.47065528774,1637.25964779835,1718.81077045138,1568.70054814702,1603.23874756145,1581.41242763849,1697.22346048489,1561.5472245141,1477.63541166833,1709.85489042046,1572.21035146678,1632.1420030777,1602.48220707906,1778.44331310088,1610.04592886151,1554.19166149129,1510.74993152808,1640.16066509794,1473.90232920444,1635.14501576774,1591.19773429262,1716.06303302365,1588.41790737838,1606.4051547713,1649.03366167927,1622.77121487943,1745.9495231202,1712.92621304306,1598.07898152328,1668.33172818971,1637.39388508441,1783.70106476567,1598.28124460009,1568.83769551524,1647.357702662,1520.55429926165,1546.23375674156,1719.76291139822,1573.26004132697,1665.61771938008,1651.73214164853,1607.4590740223,1581.14727687396,1659.74669880031,1527.02048325753,1678.32071442663,1830.66829541721,1592.30398418802,1603.22503575786,1609.80012825767,1697.23938039208,1704.7418054818,1790.76185011786,1628.75578049675,1716.56402024357,1542.60076421993,1598.3025078104,1712.673705406,1554.3198097754,1662.11425689806,1546.31872504737,1638.03573081785,1545.4852142678,1541.31740555682,1602.1562933004,1704.33868485952,1648.68133993617,1570.12237397841,1518.79087267378,1702.54714113256,1517.87292768875,1738.17280317466,1551.14314023593,1509.92405778163,1604.30997142086,1612.56747904537,1616.46328925521,1725.14517453294,1617.82417340823,1562.50031809687,1473.12431436956,1722.45735670463,1532.33131481781,1580.95883535139,1622.13766063203,1534.90063361363,1669.78396753453,1580.12972691279,1616.36576042414,1529.6306372825,1651.69268715345,1602.11232370487
1639.19091377136,1789.21867437664,1759.33766020621,1790.05526645588,1560.84710846076,1761.38574613136,1687.93775906486,1783.39151048242,1635.45265611492,1647.06002785598,1741.99537903664,1605.66941883069,1624.76260791821,1592.19688289199,1719.31323154786,1582.63805640133,1518.89250657321,1729.09055401195,1580.69063859287,1681.8153966825,1626.68616054757,1808.27015616375,1646.04346379776,1572.03115606307,1535.49089585855,1664.05125119545,1500.06844489751,1667.3463800474,1604.74879032427,1733.92891353123,1627.90355705364,1648.21232102544,1672.29306185553,1656.65543424013,1789.28509043417,1728.42857395769,1663.52368349077,1688.83212438132,1665.23017056884,1813.75639813284,1604.65945910899,1592.79298561759,1647.92156188858,1546.72710675765,1546.27806375587,1758.07923590753,1616.98197626991,1703.31227362167,1667.33269763735,1635.59986810072,1589.68403387399,1697.58759872916,1543.27052156467,1681.30367891497,1844.98681494605,1634.62222680355,1650.98226212146,1630.59262142196,1734.6879814286,1727.60391530013,1797.75421742837,1623.96639884697,1724.19785233643,1564.88591584803,1619.23292797579,1766.50308818209,1561.27153341176,1684.3755627571,1567.70515542563,1682.44589268457,1579.99603299528,1534.64160290742,1605.92295407669,1725.20040296889,1656.88437888281,1592.61581776075,1556.42482244565,1758.90504914403,1526.12406886123,1774.70391753115,1573.15453389551,1538.15929410203,1618.61997594872,1670.5023802917,1637.86998651848,1738.01234980784,1629.51574188281,1561.3517428501,1509.63754993563,1739.52495264965,1564.6573801691,1625.7748708947,1639.31384281013,1563.17099610983,1689.8954302949,1623.12899301835,1633.90396265715,1563.87558358571,1666.07909845776,1603.62832521426
1616.91495453917,1834.26340587011,1809.88974505032,1819.67374237876,1581.53241876174,1767.33739123423,1713.33603998809,1824.81594511627,1666.09372604338,1662.63443526953,1762.89033690825,1644.29137867732,1645.97250844813,1611.84518909393,1738.42771351417,1609.22405686709,1554.9418685859,1754.62226090547,1605.17559089515,1740.93922378222,1638.5602569463,1823.60994093639,1690.47459614088,1580.72493818251,1556.83202764338,1681.52316743207,1537.7146189579,1697.0570742795,1610.72022445948,1744.69207915351,1663.0057792405,1692.29359310059,1690.10898132306,1680.90108891459,1824.52474969768,1743.34547338097,1732.98224633489,1708.69196681681,1682.5527317668,1838.41543371243,1611.26361700865,1611.33399947947,1648.86343052829,1576.65371097451,1544.62289607441,1790.96443434671,1658.92420841432,1738.74811047378,1683.67924782521,1655.39552329956,1599.57673079775,1730.17978655021,1562.9962296422,1681.11461890642,1851.72639829847,1677.37154293561,1697.79910818581,1650.43547626044,1767.05148568387,1740.28279278164,1788.54867519377,1627.50929550323,1722.14939771666,1588.70728223103,1652.08851432251,1825.99911118215,1570.60057340795,1709.66611658616,1587.0673372713,1731.51042589776,1623.12885685952,1533.26521997097,1610.28922027464,1741.74094550583,1671.08897218916,1608.09122661425,1600.13801290846,1807.90545150484,1537.82888078549,1805.0894955034,1599.43600757331,1580.69970757261,1635.64584108047,1727.44049801792,1661.00956434268,1752.23308917736,1642.47119881584,1558.43531233439,1549.54154508335,1747.31632533068,1600.51964450156,1669.64452325657,1659.03167517181,1598.47248693199,1718.81303312706,1668.90466600652,1658.19169589163,1600.13998964756,1690.82543839764,1616.16549239126
1593.41010527535,1860.55609362024,1846.25708412412,1842.04968917517,1608.90360108402,1777.62464936829,1726.1148390687,1856.24141230759,1694.18292936281,1683.55364027838,1786.90024766966,1685.30217777704,1668.14739447652,1640.4654590561,1757.71652700553,1642.3398081061,1586.87292254385,1784.4243920902,1638.66158807136,1801.74052712599,1636.71868764026,1827.49539656686,1742.21107115749,1586.62112220618,1573.39237081719,1693.82981567475,1580.30732268769,1718.29626244367,1614.94787043126,1751.6110404047,1697.45013488562,1736.91491071321,1704.26073041512,1696.74090467119,1851.11933819221,1758.50758414543,1795.60328556227,1729.29284801037,1694.73222749159,1855.62844455291,1621.709070642,1624.10365059074,1649.60830421711,1606.26637325245,1541.92732015546,1819.15827572619,1695.86886915237,1765.73373932578,1697.33358678173,1668.85685214631,1608.40522636972,1757.8917080559,1581.33409801865,1679.20518885852,1848.12442800001,1713.28935995911,1736.57411949576,1668.74364970606,1794.02341969926,1743.43561725331,1764.67775563318,1643.75852218655,1713.54153268452,1611.96954969518,1690.1792157528,1883.99276722776,1584.49915657795,1743.12173638181,1607.87613338862,1778.57786143752,1665.65575720667,1539.21257452616,1618.69357901775,1752.87852861362,1686.32773036414,1618.72745921907,1642.87228159903,1837.05679604917,1552.50527168111,1824.80575418894,1624.4229001519,1638.1021499845,1655.38473773038,1774.4101806521,1690.37597850603,1763.40499234023,1652.82367975816,1552.73322447732,1594.5690641028,1744.8945838424,1639.3162863636,1705.29621482012,1680.90231761829,1636.26669050219,1751.76741707454,1713.5512698218,1682.89356434371,1639.38285666005,1722.90257893917,1640.81334095051
1573.1144604973,1863.97585724888,1862.99371924254,1856.41961218224,1638.5954226261,1787.60466012349,1732.53354423886,1879.2320423889,1712.83525336403,1707.52901963029,1819.5261397588,1724.71822340241,1693.64343163728,1673.92866802518,1779.84647299584,1676.80602770659,1617.9154380096,1816.08785999815,1671.26595960015,1853.25492884696,1626.05611864741,1821.48084901354,1791.45300911387,1593.52656157774,1585.10472751897,1703.03594349468,1620.63690056421,1727.63147127448,1619.53955985274,1757.71916425674,1728.72753035958,1781.39339317577,1716.20719373149,1709.13688893132,1872.22867970316,1776.05368148642,1844.34858658731,1748.04438977805,1706.09111102772,1867.85700769706,1636.8765206906,1633.6442337996,1649.75391409727,1631.44321458418,1537.39736961157,1845.24043999943,1729.84485720373,1782.4325687008,1706.85634524559,1680.68406014163,1614.38494119312,1779.01253882323,1597.62323746822,1676.14507113671,1832.39977099552,1737.85948766766,1764.46413821745,1684.27229388259,1814.57248166365,1740.2839054443,1733.34955109551,1674.12446323978,1703.38898598803,1636.42731871411,1723.8288569841,1932.81749736085,1606.21169723473,1779.46165987137,1633.46716999363,1817.23301689554,1699.01122624696,1550.49958772669,1634.32031931287,1763.17522921422,1703.70534307351,1629.30102821003,1682.60671778532,1846.50194309694,1568.32146101045,1835.36808301315,1647.73206224284,1703.72709198589,1676.26256519072,1804.36622167813,1733.25133130637,1766.99527496,1657.26027229399,1547.11039389073,1642.74804683683,1733.4130201889,1678.63407152427,1725.76093383866,1703.61741192611,1671.51962202718,1783.5221795096,1751.48892839655,1704.06686579147,1679.35869872881,1758.8208709588,1670.58006588093
1563.84871605064,1849.95284080401,1863.50515116658,1865.0278197831,1667.94702433095,1793.50741342521,1734.73023269626,1893.336575953,1721.71887453239,1731.10147442772,1859.59018776309,1759.98992246023,1719.37255693029,1708.07093268762,1800.92302365301,1708.37768795347,1644.95715344452,1846.911068189,1697.03012741253,1889.47755902808,1613.14840660443,1809.45774438197,1827.0322861024,1600.00160523549,1594.06637644779,1712.89033359697,1655.68201252202,1727.34529374574,1623.98370994608,1759.88314679792,1749.29035523417,1824.16591304554,1724.05625162137,1723.29722058528,1891.65878635263,1794.95977869805,1872.70512700697,1762.92899483601,1715.94398299665,1875.99603002891,1650.38150819957,1642.2077338623,1648.18611354208,1654.23568452713,1532.49685320513,1866.90413102535,1763.5114594859,1790.45663967806,1717.66460906508,1696.75218280199,1620.68316127465,1791.62298957469,1611.59170692788,1676.61321318744,1804.82400328998,1749.89773320843,1783.45505145761,1695.24421620301,1828.5017738456,1733.83034140015,1703.05815096006,1709.21711080214,1693.5090271772,1658.62652818557,1745.01467221053,1963.14892528483,1635.54474272524,1810.07196544574,1663.97936774387,1847.18025194315,1717.36307004637,1568.01627476973,1657.82997174012,1774.64486310113,1724.82472415211,1640.54095142153,1723.71815643174,1839.10173883904,1581.92782443542,1839.01927741536,1670.43646094652,1764.44160510318,1694.94603973612,1817.98519987496,1788.21228604629,1763.0993313736,1656.88553216608,1545.83406829191,1689.14587773505,1713.33173923216,1712.78763927352,1732.55207115212,1728.87096326257,1702.30865733649,1812.77565737988,1781.19635193103,1720.28621223008,1715.62275471715,1797.17793693082,1694.76291683469
1565.29016032264,1825.57859297894,1850.90855018998,1867.98601420621,1694.94945676956,1791.64599521886,1730.96424532089,1897.28521064458,1723.02891200573,1751.38199921068,1897.75850337845,1792.24302904664,1739.86820265516,1738.33491568691,1819.50737515155,1737.53603531992,1665.1960274389,1875.10728361593,1712.99209771657,1908.86628886277,1604.05240572483,1794.51371681684,1841.56941841697,1607.2103341483,1601.44414604845,1722.37519915801,1685.40929655489,1719.31799753509,1629.95075165215,1752.81133616155,1761.46066855178,1860.95102409124,1729.9464400783,1738.26014531239,1909.8296003211,1810.40186601257,1880.8642581426,1776.04668724217,1720.9454980772,1876.98460388527,1658.9098787988,1652.1861251888,1638.4529553036,1675.21966808137,1526.27892931922,1883.52859374207,1795.28372499667,1796.16829830235,1732.97099538442,1714.10216194907,1629.66709255658,1798.89259938777,1622.27520320223,1685.32053645792,1769.67729438974,1752.2331482983,1797.94872857518,1702.33707693945,1836.13897902468,1728.63435849301,1681.28149681968,1738.34489113602,1685.96448233452,1670.59001914861,1751.93978372334,1968.43334697177,1668.3570520718,1833.36360053495,1695.29436068707,1867.97623939928,1721.51531522791,1590.98897936007,1682.34046259561,1782.55929784889,1741.66692554203,1649.79903296549,1769.58053838775,1818.38969180393,1591.09691736619,1836.58648081693,1689.9691036401,1811.02036826789,1706.24526740818,1824.8034105939,1840.6498948122,1751.22691991468,1654.37571572731,1555.30935928853,1732.70435276652,1685.00500372542,1735.5099719643,1733.92619211936,1758.46959239455,1724.57362762919,1840.62759145258,1802.15113662778,1732.06096564595,1743.15001272478,1835.35776023456,1711.65787002979
1570.79508201642,1794.8023472943,1829.40726284045,1865.75875267991,1716.61836718917,1780.71464855028,1725.81083572879,1893.15377021625,1715.3675988831,1764.34159400533,1928.52139062335,1817.99879183563,1753.62049901931,1767.9776023661,1837.85118382522,1764.03731117132,1682.278718217,1900.13486224715,1717.08682497438,1919.77925314538,1600.94897063983,1778.1187804672,1830.67337913141,1618.12012725603,1611.38112445914,1729.94305783901,1710.87349224051,1705.17610921801,1637.92908442791,1739.44897913188,1771.52118714344,1888.5077871399,1737.22875237624,1751.41908543033,1925.64204591243,1816.41392137766,1876.55035708882,1787.10608169248,1721.62398147878,1873.38037718871,1662.27818485167,1667.51044401517,1621.65442780476,1692.88438169906,1519.91144041366,1899.63227654071,1818.43687049726,1803.80249322198,1751.81848273187,1727.43375408829,1641.83344148035,1809.05326338022,1633.02934268749,1701.21170065286,1732.87735124423,1747.80128553491,1808.78194211389,1705.82758914877,1840.30944228903,1730.23809278835,1671.1529536542,1759.24047159523,1687.17389985225,1668.54199786946,1748.40835307208,1952.04511514441,1701.60697583083,1849.49623200781,1719.14579944348,1876.06371767815,1712.81250425474,1616.14915453631,1709.61634493571,1784.54513711297,1746.25438431367,1656.96960655637,1816.01370882514,1789.55269502817,1595.17607586148,1827.27288753027,1707.30279505502,1839.16655661754,1713.92899905721,1830.37595236296,1882.13038818095,1737.78834220695,1649.35772540377,1576.73098605821,1773.06937417477,1653.21786628205,1746.47361842459,1734.73062924534,1789.06089147612,1734.83218147221,1863.25526044221,1813.32368993295,1743.0320118725,1763.02666892125,1870.28447170524,1725.59331241054
1578.2100971686,1761.42181416183,1803.26928766582,1859.09541008099,1730.6133450777,1757.87487188289,1725.94709927366,1885.00674696169,1700.08526307298,1768.66319768916,1950.7415891592,1831.19530922056,1758.06103142319,1800.4285064427,1854.28223298173,1783.46284662501,1703.93720349829,1920.33208599171,1713.29267973041,1927.69245478416,1600.23519519094,1765.56156069691,1797.87655062013,1637.06003029131,1627.03255095348,1737.43932306673,1733.40647576719,1687.98624496218,1643.4972894846,1723.23389203693,1779.60915279398,1908.94489737171,1746.76853049116,1764.59377989809,1938.19706834656,1808.15221262523,1866.76251395829,1794.93138800221,1723.44721282266,1866.19888931036,1659.447961864,1686.74274447898,1604.1670752618,1709.39194724866,1520.46359125186,1916.71699763404,1829.6217490847,1815.30023656761,1773.45155778427,1735.25899289884,1655.36472787814,1824.063837787,1646.77480401864,1717.42243647717,1699.24551101973,1739.81935256067,1811.69053334615,1706.23472454607,1841.65926025189,1739.4862988033,1668.35601029305,1777.44359162873,1698.3787862391,1654.11252150343,1738.98377415386,1924.42037802864,1735.87941814465,1857.37968699688,1728.68950342043,1874.67606204954,1690.45020430789,1641.35484964716,1748.28494986402,1780.08837616839,1742.20133436303,1667.49997836522,1851.59687377545,1759.41945345327,1593.70919768263,1810.46718122151,1724.19677064356,1854.61213167192,1722.39247896354,1832.68804481178,1911.74299147221,1733.52762866734,1640.61771449567,1605.10032264416,1810.96459243162,1625.81282903132,1753.13097811458,1739.40368814798,1814.18717082335,1734.65305809996,1874.71094462997,1814.37701411308,1755.94571326573,1778.45660331598,1900.20384474658,1739.24490745957
1588.4112615028,1733.20551358827,1774.88485169082,1848.82355866353,1737.24689607641,1722.68842158982,1734.93377605668,1877.09488417916,1682.7223700417,1768.06649424186,1963.45243728836,1827.01176485088,1751.74946971128,1834.24230563902,1863.29749702066,1792.12516406273,1729.78303054528,1932.74633544074,1708.28288742382,1931.75131953991,1595.64655071345,1755.87484956364,1753.33695663026,1663.62306030937,1643.25040252594,1745.52942702411,1749.02539073136,1673.07577559879,1644.86342481241,1705.81265421893,1787.87407474826,1924.46916216513,1760.34572351404,1778.39662001856,1944.72669293383,1785.40361131403,1853.37609762365,1803.96414310699,1728.98602180207,1851.65190726849,1652.88166293212,1701.85924072185,1589.82384073883,1724.87744460813,1532.85434923281,1933.96494127933,1831.74859661699,1827.51962195275,1794.86468772334,1733.32364335605,1670.437960632,1842.95215221626,1663.57269561535,1729.60634973368,1673.02232862273,1729.04665612702,1804.10623038571,1703.88099139284,1842.17363015647,1752.73342888088,1666.79825238223,1797.08870222543,1715.13164897069,1631.68403931868,1725.03887561193,1892.54646092199,1773.57646854832,1856.91490868213,1724.80328475245,1871.35136689761,1655.35921577793,1668.41631166067,1795.62019921112,1766.10962979067,1737.22126313854,1684.80129518612,1867.85491582423,1735.75647077414,1587.13760537181,1789.53062603752,1743.19825757626,1865.20260238468,1729.16955722871,1832.40564061957,1931.91028427806,1740.57518688466,1631.5801440926,1632.30008702337,1846.93808306806,1604.66343917939,1759.91890175888,1751.80097489253,1830.3806625804,1725.24579891057,1880.98137147381,1806.61223724112,1769.12874344335,1795.97558172388,1923.47614498099,1753.63774351343
1602.75176191408,1717.41002250607,1747.94111012709,1833.44644134477,1738.47485481025,1682.154661077,1751.05325588008,1866.4019274528,1670.21845894852,1764.74453287722,1962.96539925018,1807.00347501173,1739.37212889957,1862.96629899096,1862.15486089064,1790.60880620885,1755.42983501928,1932.95836649431,1704.5900840207,1930.14841453369,1585.1983145448,1750.70617296025,1706.69307523151,1692.7224663844,1654.13401346562,1752.62417372248,1757.49697249708,1666.29575904791,1644.68885394873,1689.68398713679,1799.29614249058,1934.81172878136,1777.70994901027,1787.56496138749,1940.20424788148,1755.65958536289,1837.51418342469,1819.7581894,1736.04221004913,1825.92207393018,1643.22899304786,1706.96238353045,1586.12261202225,1739.10385976199,1552.19509224742,1949.2952521975,1828.86470258134,1837.26070171082,1811.63348782657,1725.33094474488,1687.00105751174,1861.83160511768,1678.11631347232,1736.18614388434,1658.61132457305,1715.74446781437,1788.95260515554,1698.55298517325,1844.35978531835,1767.44209227716,1664.61427121908,1821.10276556247,1733.69102164571,1608.32153558615,1708.24286430527,1857.47932823984,1811.14894398388,1851.25142105348,1711.89370064745,1866.30286935238,1613.09418262936,1697.07246250595,1838.89672680333,1743.73769524258,1732.04889226332,1706.24527551906,1866.30874247461,1722.37655583806,1577.09453691121,1766.57983983187,1766.14188500471,1873.51677471219,1739.69013611226,1829.42642700606,1943.40344245803,1751.71252397603,1630.0811290831,1655.2528522403,1878.87445352805,1587.96534186742,1764.94556713092,1764.52768817771,1837.37235640904,1709.17581220863,1891.27935058958,1789.39315745788,1779.07779549363,1825.01453369234,1938.28132736943,1768.14096591486
